개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),문화체육업종명,공사립구분명,보험가입여부코드,지도자수,건축물동수,건축물연면적,회원모집총인원,세부업종명,법인명
3180000,CDFH3301061994000001,19940106,-,1,영업/정상,13,영업중,-,-,-,-,786 7079,-,-,서울특별시 영등포구 여의도동 36 2번지 ,서울특별시 영등포구 국제금융로6길 33 (여의도동),07331,위너헬스크럽,20151211144924,I,2018 08 31 23:59:59.0,-,193469.554731741--,446508.068667777--,체력단련장업,사립,-,-,-,-,-,-,-
3180000,CDFH3301061994000002,19941122,-,1,영업/정상,13,영업중,-,-,-,-,833 9971,-,-,서울특별시 영등포구 대림동 667 10번지 ,서울특별시 영등포구 가마산로 375 (대림동 용진빌딩),07381,한양헬스타운,20151211145018,I,2018 08 31 23:59:59.0,-,191029.745678546--,444442.519374824--,체력단련장업,사립,-,-,0,0,-,-,-
3180000,CDFH3301061994000003,19941201,-,1,영업/정상,13,영업중,-,-,-,-,849 0960,-,-,서울특별시 영등포구 신길동 156 3번지 ,서울특별시 영등포구 도신로 222 (신길동),07349,훈헬스클럽,20151211145114,I,2018 08 31 23:59:59.0,-,192503.318998862--,445486.636466288--,체력단련장업,사립,-,-,0,0,-,-,-
3180000,CDFH3301061996000002,19961021,-,1,영업/정상,13,영업중,-,-,-,-,677 8030,-,-,서울특별시 영등포구 영등포동4가 155 1번지 ,서울특별시 영등포구 영신로34길 10 (영등포동4가 영남빌딩),07301,영등포헬스,20151211145151,I,2018 08 31 23:59:59.0,-,191263.950943632--,446392.305909332--,체력단련장업,사립,-,-,-,3597,-,-,-
3180000,CDFH3301062013000006,20130827,-,1,영업/정상,13,영업중,-,-,-,-,2633 3854,-,150863,서울특별시 영등포구 양평동1가 190번지 ,서울특별시 영등포구 영등포로 59 (양평동1가),150863,핏타운,20170406093705,I,2018 08 31 23:59:59.0,-,190028.918503393--,446747.380308356--,체력단련장업,사립,-,2,-,-,-,-,-
3180000,CDFH3301062013000007,20130916,-,1,영업/정상,13,영업중,-,-,-,-,028334194,-,150847,서울특별시 영등포구 신길동 294 8번지 ,서울특별시 영등포구 도신로 94 (신길동),07382,진풍헬스,20140110182119,I,2018 08 31 23:59:59.0,-,191328.722400979--,444989.262357506--,체력단련장업,사립,-,1,-,-,-,-,-
3180000,CDFH3301062013000008,20131120,-,1,영업/정상,13,영업중,-,-,-,-,0226797070,-,150700,서울특별시 영등포구 문래동3가 82 29번지 ,서울특별시 영등포구 선유로 70 (문래동3가),07294,고투(GOTO) 문래,20191008200934,U,2019 10 10 02:40:00.0,-,190217.705071932--,446449.917568696--,체력단련장업,사립,-,-,-,-,-,-,-
3180000,CDFH3301062014000001,20140204,-,1,영업/정상,13,영업중,-,-,-,-,-,-,150809,서울특별시 영등포구 당산동6가 298번지 ,서울특별시 영등포구 당산로 238 (당산동6가),07223,이도공감,20161206103034,I,2018 08 31 23:59:59.0,-,191343.62902164-- ,448044.522085984--,체력단련장업,사립,-,2,-,-,-,-,-
3180000,CDFH3301062005000010,20050901,-,1,영업/정상,13,영업중,-,-,-,-,02 2675 4995,-,150802,서울특별시 영등포구 당산동3가 2 4번지 ,-,-,(주)세계청소년엔지오교육문화원,20081021135547,I,2018 08 31 23:59:59.0,-,-,-,체력단련장업,사립,0,1,1,1190.57,-,-,-
3180000,CDFH3301062014000002,20140411,-,1,영업/정상,13,영업중,-,-,-,-,-,-,150037,서울특별시 영등포구 영등포동7가 47 3번지 ,서울특별시 영등포구 영중로 79 (영등포동7가),07245,에코사이클링 영등포센터,20140411110243,I,2018 08 31 23:59:59.0,-,191518.75555489-- ,446809.632652641--,체력단련장업,사립,-,-,-,-,-,-,-
3180000,CDFH3301062014000003,20140430,-,1,영업/정상,13,영업중,-,-,-,-,2638 0251,-,150045,서울특별시 영등포구 당산동5가 8번지 ,서울특별시 영등포구 당산로 203 지하1층 113호 (당산동5가 데시앙루브),07213,(주)스퀘어짐 당산점,20140430154907,I,2018 08 31 23:59:59.0,-,191093.875514958--,447795.02180134-- ,체력단련장업,사립,-,2,-,24573.13,-,-,-
3180000,CDFH3301062014000005,20140724,-,1,영업/정상,13,영업중,-,-,-,-,02 831 7018,-,150855,서울특별시 영등포구 신길동 1300번지 정오빌딩 ,서울특별시 영등포구 영등포로 422 5층 (신길동 정오빌딩),07354,바디시크릿,20160822202425,I,2018 08 31 23:59:59.0,-,193281.875201994--,445570.814215436--,체력단련장업,사립,-,2,-,-,-,-,-
3180000,CDFH3301062014000006,20140926,-,1,영업/정상,13,영업중,-,-,-,-,02 831 7498,-,150859,서울특별시 영등포구 신길동 4217번지 ,서울특별시 영등포구 대방천로 258 6~8층 (신길동),07433,쿼터짐,20140926114244,I,2018 08 31 23:59:59.0,-,192804.84556912-- ,444030.884224305--,체력단련장업,사립,-,2,-,-,-,-,-
3180000,CDFH3301062015000001,20150107,-,1,영업/정상,13,영업중,-,-,-,-,-,-,150804,서울특별시 영등포구 당산동3가 398 5번지 ,서울특별시 영등포구 양산로19길 13 2 (당산동3가),07261,코리아 스트렝스(Korea Strength),20150107095723,I,2018 08 31 23:59:59.0,-,190629.674071717--,447049.089671284--,체력단련장업,사립,-,1,-,-,-,-,-
3180000,CDFH3301062015000002,20150127,-,1,영업/정상,13,영업중,-,-,-,-,02 2677 9682,-,150038,서울특별시 영등포구 영등포동8가 80 2번지 201호,서울특별시 영등포구 영중로 138 1 201호 (영등포동8가),07226,바디클래스,20170914181546,I,2018 08 31 23:59:59.0,-,191627.906295078--,447383.993552113--,체력단련장업,사립,-,1,-,2217.37,-,-,-
3180000,CDFH3301062015000010,20150907,-,1,영업/정상,13,영업중,-,-,-,-,02 786 7900,-,-,서울특별시 영등포구 여의도동 43 2번지 호정빌딩 지하2층 ,서울특별시 영등포구 국제금융로 72 (여의도동 호정빌딩 지하2층),07333,크로스핏혼,20150907170600,I,2018 08 31 23:59:59.0,-,193819.575088866--,446543.53387045-- ,체력단련장업,사립,-,2,-,-,-,-,-
3180000,CDFH3301062015000011,20150924,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 영등포구 여의도동 53 3번지 은하빌딩 지하1층 ,서울특별시 영등포구 국제금융로 108 지하1층 (여의도동 은하빌딩),07343,뉴그린(P.T스튜디오)?,20150924180557,I,2018 08 31 23:59:59.0,-,194056.681860495--,446279.083804498--,체력단련장업,사립,-,1,-,1991.49,-,-,-
3180000,CDFH3301062015000012,20151006,-,1,영업/정상,13,영업중,-,-,-,-,02 2632 0988,-,-,서울특별시 영등포구 영등포동8가 42 1번지 ,서울특별시 영등포구 영신로 228 6 (영등포동8가 한양아이클래스오피스텔 B102호),07228,CrossFit Movement,20170810143831,I,2018 08 31 23:59:59.0,-,191444.655224818--,447251.740221124--,체력단련장업,사립,-,-,-,7871.76,-,-,-
3180000,CDFH3301062015000013,20151111,-,1,영업/정상,13,영업중,-,-,-,-,02 2631 0708,-,-,서울특별시 영등포구 문래동3가 55 4번지 ,서울특별시 영등포구 문래로26길 6 101동 비121호 (문래동3가 문래동메가트리움),07297,크로스핏 킹콩,20151111090214,I,2018 08 31 23:59:59.0,-,190866.605827116--,446211.615914248--,체력단련장업,사립,-,-,-,-,-,-,-
3180000,CDFH3301062015000014,20151123,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 영등포구 여의도동 53번지 우정빌딩 301호 ,서울특별시 영등포구 여의대방로 394 (여의도동 우정빌딩301호),07343,헬스네비 휘트니스,20160803104414,I,2018 08 31 23:59:59.0,-,193989.272586157--,446346.562230998--,체력단련장업,사립,-,-,-,-,-,-,-
3180000,CDFH3301062015000015,20151126,-,1,영업/정상,13,영업중,-,-,-,-,02 835 1087,-,-,서울특별시 영등포구 도림동 151 2번지 2층 ,서울특별시 영등포구 도신로 85 (도림동 2층),07370,프라나(Prana)헬스클럽,20200312095601,U,2020 03 14 02:40:00.0,-,191237.984490036--,444989.436735345--,체력단련장업,사립,-,-,-,-,-,-,-
3180000,CDFH3301062016000001,20160122,-,1,영업/정상,13,영업중,-,-,-,-,02 761 5682,-,-,-,서울특별시 영등포구 국제금융로 지하 86 118호 (여의도동 롯데캐슬 아이비),07333,무브짐,20160122085202,I,2018 08 31 23:59:59.0,-,193896.282065175--,446442.571421294--,체력단련장업,사립,-,1,-,97.23,-,-,-
3180000,CDFH3301062016000003,20160411,-,1,영업/정상,13,영업중,-,-,-,-,02 780 7890,-,-,서울특별시 영등포구 여의도동 36 2번지 ,서울특별시 영등포구 국제금융로6길 33 7층 2호 (여의도동),07331,트레이닝 스튜디오 비칼,20160411175503,I,2018 08 31 23:59:59.0,-,193469.554731741--,446508.068667777--,체력단련장업,사립,-,1,-,-,-,-,-
3180000,CDFH3301062016000004,20160603,-,1,영업/정상,13,영업중,-,-,-,-,02 833 0525,-,-,서울특별시 영등포구 신길동 501번지 ,서울특별시 영등포구 여의대방로 141 (신길동 순흥빌딩),07432,우리동네 GYM,20160603091425,I,2018 08 31 23:59:59.0,-,192853.871582086--,444167.863370371--,체력단련장업,사립,-,1,-,1692.04,-,-,-
3180000,CDFH3301062011000002,20110315,-,1,영업/정상,13,영업중,-,-,-,-,2634 1092,-,150038,서울특별시 영등포구 영등포동8가 35 1번지 KT영등포지사 1층 ,서울특별시 영등포구 영중로 119-(영등포동8가KT영등포지사 1층),-,인도어사이클링,20130111162657,I,2018 08 31 23:59:59.0,-,191536.037141169--,447172.053366478--,체력단련장업,사립,-,-,-,14711.12,-,-,-
3180000,CDFH3301062011000003,20110315,-,1,영업/정상,13,영업중,-,-,-,-,832 7593,-,150813,서울특별시 영등포구 대림동 688 2번지 ,서울특별시 영등포구 대림로 212 (대림동),-,이루어짐 대림점,20191104203336,U,2019 11 06 02:40:00.0,-,190927.29229011-- ,444157.765368221--,체력단련장업,사립,-,-,-,4739.68,-,-,-
3180000,CDFH3301062012000001,20120402,-,1,영업/정상,13,영업중,-,-,-,-,02 897 9119,-,150045,서울특별시 영등포구 당산동5가 11 34번지 삼성타운 303호,서울특별시 영등포구 당산로44길 3 303호 (당산동5가),07214,커브스 당산클럽,20120402170731,I,2018 08 31 23:59:59.0,-,191186.037189337--,447739.896956998--,체력단련장업,사립,-,1,-,-,-,-,-
3180000,CDFH3301062012000002,20120503,-,1,영업/정상,13,영업중,-,-,-,-,-,-,150837,서울특별시 영등포구 신길동 50 2번지 ,서울특별시 영등포구 영등포로 347 10층 (신길동),07318,네이쳐 휘트니스,20120503092901,I,2018 08 31 23:59:59.0,-,192654.926389121--,445917.021217324--,체력단련장업,사립,-,-,-,-,-,-,-
3180000,CDFH3301062007000001,20070227,-,1,영업/정상,13,영업중,-,-,-,-,2068 3035,-,-,서울특별시 영등포구 양평동4가 64 4번지 2층 ,서울특별시 영등포구 선유로49길 6 (양평동4가 신광인쇄공장),07208,비타민휘트니스,20151211173615,I,2018 08 31 23:59:59.0,-,190825.994376401--,448191.347586673--,체력단련장업,사립,-,-,-,-,-,-,-
3180000,CDFH3301062007000002,20070309,-,1,영업/정상,13,영업중,-,-,-,-,841 2300,-,150837,서울특별시 영등포구 신길동 7 4번지 ,-,-,(주)동진카운티스포츠센터,20070309132035,I,2018 08 31 23:59:59.0,-,192952.157947715--,445971.775399804--,체력단련장업,사립,0,-,-,-,-,-,-
3180000,CDFH3301062007000003,20070824,-,1,영업/정상,13,영업중,-,-,-,-,2676 7626,-,150031,서울특별시 영등포구 영등포동1가 143 3번지 6층 ,서울특별시 영등포구 경인로 870-(영등포동1가6층),-,S.L스포츠,20081119170516,I,2018 08 31 23:59:59.0,-,191908.118795329--,446086.819081927--,체력단련장업,사립,0,-,-,12456.89,-,-,-
3180000,CDFH3301062008000001,20080116,-,1,영업/정상,13,영업중,-,-,-,-,-,-,150870,서울특별시 영등포구 여의도동 13번지 지하2층 ,서울특별시 영등포구 국회대로 800-(여의도동지하2층),-,너섬휘트니스센터,20080117094641,I,2018 08 31 23:59:59.0,-,192959.271161366--,447637.656082358--,체력단련장업,사립,0,-,-,-,-,-,-
3180000,CDFH3301062008000002,20080318,-,1,영업/정상,13,영업중,-,-,-,-,2068 9686,-,150102,서울특별시 영등포구 양평동2가 1 1번지 신동아하이팰리스101동 지하1층 ,서울특별시 영등포구 선유서로 67-(양평동2가신동아하이팰리스101동 지하1층),-,팝스짐 스마트,20080318164227,I,2018 08 31 23:59:59.0,-,189734.544016734--,446634.254586356--,체력단련장업,사립,0,-,-,62419.5,-,-,-
3180000,CDFH3301062008000003,20080430,-,1,영업/정상,13,영업중,-,-,-,-,845 5888,-,150813,서울특별시 영등포구 대림동 673번지 신풍프라자 4층 ,서울특별시 영등포구 가마산로48길 16-(대림동신풍프라자 4층),-,네오맥스헬스,20090604131610,I,2018 08 31 23:59:59.0,-,191198.334019825--,444374.801614052--,체력단련장업,사립,-,-,-,100500.7,-,-,-
3180000,CDFH3301062008000005,20080714,-,1,영업/정상,13,영업중,-,-,-,-,2634 3034,-,150045,서울특별시 영등포구 당산동5가 11 34번지 삼성타운 7층 708호,서울특별시 영등포구 당산로44길 3-708호 (당산동5가삼성타운 7층),-,커브스 당산2클럽,20080714094743,I,2018 08 31 23:59:59.0,-,191186.037189337--,447739.896956998--,체력단련장업,사립,0,1,-,17424.63,-,-,-
3180000,CDFH3301062015000005,20150323,-,1,영업/정상,13,영업중,-,-,-,-,02 891 8411,-,150832,서울특별시 영등포구 도림동 176 1번지 ,서울특별시 영등포구 도영로 50 3층 (도림동),07374,휴휘트니스,20150323172435,I,2018 08 31 23:59:59.0,-,190943.798282251--,445312.01984932-- ,체력단련장업,사립,-,2,-,4482.16,-,-,-
3180000,CDFH3301062012000005,20120809,-,1,영업/정상,13,영업중,-,-,-,-,-,-,150749,서울특별시 영등포구 여의도동 36 2번지 ,서울특별시 영등포구 국제금융로6길 33 지하1층 (여의도동),07331,맨하탄 체력장,20120809202340,I,2018 08 31 23:59:59.0,-,193469.554731741--,446508.068667777--,체력단련장업,사립,-,-,-,-,-,-,-
3180000,CDFH3301062004000008,20040729,-,1,영업/정상,13,영업중,-,-,-,-,2622 5211,-,-,서울특별시 영등포구 당산동2가 30 2번지 ,서울특별시 영등포구 영등포로 109 (당산동2가 영등포유통상가),07264,유통헬스,20151211160504,I,2018 08 31 23:59:59.0,-,190555.768991595--,446698.814322782--,체력단련장업,사립,-,-,-,-,-,-,-
3180000,CDFH3301062004000009,20040729,-,1,영업/정상,13,영업중,-,-,-,-,843 4044,-,-,서울특별시 영등포구 신길동 448 16번지 샘탑빌딩 지하1층 ,서울특별시 영등포구 신길로 59 지하1층 (신길동 샘탑빌딩),07424,아이언짐 신길점,20170419163357,I,2018 08 31 23:59:59.0,-,191779.522635667--,443972.870392457--,체력단련장업,사립,-,-,-,-,-,-,-
3180000,CDFH3301062004000012,20041214,-,1,영업/정상,13,영업중,-,-,-,-,831 5588,-,-,서울특별시 영등포구 신길동 156 3번지 ,서울특별시 영등포구 도신로 222 (신길동),07349,헤라짐,20151211164446,I,2018 08 31 23:59:59.0,-,192503.318998862--,445486.636466288--,체력단련장업,사립,-,-,-,477.44,-,-,-
3180000,CDFH3301062005000002,20050224,-,1,영업/정상,13,영업중,-,-,-,-,-,-,150836,서울특별시 영등포구 문래동3가 82 19번지 창대빌딩 3층 ,서울특별시 영등포구 문래로 87 (문래동3가 창대빌딩 3층),150836,H2바디휘트니스,20150401132235,I,2018 08 31 23:59:59.0,-,190351.911640994--,446394.262960633--,체력단련장업,사립,-,1,-,14925.03,-,-,-
3180000,CDFH3301062013000001,20130214,-,1,영업/정상,13,영업중,-,-,-,-,-,-,150836,서울특별시 영등포구 문래동3가 82 25번지 ,서울특별시 영등포구 문래로 83 (문래동3가 아라비즈타워 308309호),07294,CORE LAB,20130214135012,I,2018 08 31 23:59:59.0,-,190324.466389297--,446415.720698035--,체력단련장업,사립,-,1,-,13270.73,-,-,-
3180000,CDFH3301062013000002,20130327,-,1,영업/정상,13,영업중,-,-,-,-,-,-,150050,서울특별시 영등포구 신길동 101 7번지 ,서울특별시 영등포구 영등포로 364 5층 (신길동),07317,드림오브바디,20150603091323,I,2018 08 31 23:59:59.0,-,192712.769279545--,445770.103022217--,체력단련장업,사립,-,1,-,-,-,-,-
3180000,CDFH3301062013000003,20130501,-,1,영업/정상,13,영업중,-,-,-,-,02 786 0303,-,150872,서울특별시 영등포구 여의도동 15 15번지 ,서울특별시 영등포구 은행로 11 지하1층 (여의도동 일신빌딩),07237,휘트니스 바빌론,20130501163347,I,2018 08 31 23:59:59.0,-,192878.662783105--,447300.253427685--,체력단련장업,사립,-,2,-,19364.36,-,-,-
3180000,CDFH3301062004000002,20040206,-,1,영업/정상,13,영업중,-,-,-,-,2672 5222,-,-,서울특별시 영등포구 영등포동7가 47 3번지 안남빌딩 지하1층 ,서울특별시 영등포구 영중로 79 (영등포동7가),07245,파워죤스포츠,20151211155351,I,2018 08 31 23:59:59.0,-,191518.75555489-- ,446809.632652641--,체력단련장업,사립,-,-,-,4576.82,-,-,-
3180000,CDFH3301062004000006,20040713,-,1,영업/정상,13,영업중,-,-,-,-,2069 3111,-,-,서울특별시 영등포구 당산동3가 388 1번지 4층 ,서울특별시 영등포구 당산로33길 9 (당산동3가),07256,헬스존,20151211160411,I,2018 08 31 23:59:59.0,-,190704.789048403--,447217.471444679--,체력단련장업,사립,-,-,-,1269.87,-,-,-
3180000,CDFH3301062015000006,20150402,-,1,영업/정상,13,영업중,-,-,-,-,02 2068 5606,-,150045,서울특별시 영등포구 당산동5가 11 33번지 당산디오빌 지하1층118호 ,서울특별시 영등포구 당산로 222 (당산동5가 당산디오빌 지하1층118호),07214,스컬짐,20170714075707,I,2018 08 31 23:59:59.0,-,191292.095160096--,447892.078672003--,체력단련장업,사립,-,1,-,21920.8,-,-,-
3180000,CDFH3301062015000007,20150402,-,1,영업/정상,13,영업중,-,-,-,-,02 3667 5669,-,150990,서울특별시 영등포구 문래동3가 55 4번지 문래동메가트리움 101동 비120호,서울특별시 영등포구 문래로26길 6 (문래동3가 문래동메가트리움101동비120호),07297,메가휘트니스,20150406145510,I,2018 08 31 23:59:59.0,-,190866.605827116--,446211.615914248--,체력단련장업,사립,-,1,-,14925.03,-,-,-
3180000,CDFH3301062015000008,20150604,-,1,영업/정상,13,영업중,-,-,-,-,-,-,150936,서울특별시 영등포구 여의도동 36번지 롯데캐슬엠파이어 C동 21호,서울특별시 영등포구 의사당대로 127 (여의도동),07331,김금자 BodyFit,20150604174725,I,2018 08 31 23:59:59.0,-,193421.628256074--,446448.15755737-- ,체력단련장업,사립,-,-,-,-,-,-,-
3180000,CDFH3301062015000009,20150619,-,1,영업/정상,13,영업중,-,-,-,-,-,-,150889,서울특별시 영등포구 여의도동 41 1번지 대교B상가 2층 ,서울특별시 영등포구 국제금융로7길 22 (여의도동 대교B상가 2층),07340,백선생운동센터,20150619173332,I,2018 08 31 23:59:59.0,-,194015.180457719--,446777.454528971--,체력단련장업,사립,-,-,-,2781.81,-,-,-
